ENA_LAST_UPDATE	Experiment	Library_Name	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	cage	collection_timestamp	gender	genotype	host_subject_id	life_stage	mouse	run_prefix	sex	timepoint	treatment	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package
10/28/17	ERX2239478	11113.249	11/8/17	2	1	ERR2183311	ERS1986099	qiita_sid_11113:11113.249	TBC07	4/4/14	Female	c57	TBC07	adult	dam	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239479	11113.25	11/8/17	2	1	ERR2183312	ERS1986100	qiita_sid_11113:11113.25	TBI04	6/9/13	Female	IL10	TBI04	adult	dam	run1	female	gavage_D2	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239481	11113.253	11/8/17	4	2	ERR2183314	ERS1986102	qiita_sid_11113:11113.253	TBC11	4/4/14	Female	c57	TBC11	adult	dam	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239483	11113.255	11/8/17	2	1	ERR2183316	ERS1986104	qiita_sid_11113:11113.255	TBC13	4/4/14	Female	c57	TBC13	adult	dam	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239484	11113.256	11/8/17	3	1	ERR2183317	ERS1986105	qiita_sid_11113:11113.256	TBC01	4/11/14	Female	c57	TBC01	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239486	11113.258	11/8/17	3	1	ERR2183319	ERS1986107	qiita_sid_11113:11113.258	TBC03	4/11/14	Female	c57	TBC03	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239490	11113.261	11/8/17	2	1	ERR2183323	ERS1986111	qiita_sid_11113:11113.261	TBC05	4/11/14	Female	c57	TBC05	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239492	11113.263	11/8/17	3	2	ERR2183325	ERS1986113	qiita_sid_11113:11113.263	TBC07	4/11/14	Female	c57	TBC07	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239494	11113.265	11/8/17	3	2	ERR2183327	ERS1986115	qiita_sid_11113:11113.265	TBC09	4/11/14	Female	c57	TBC09	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239496	11113.267	11/8/17	3	1	ERR2183329	ERS1986117	qiita_sid_11113:11113.267	TBC11	4/11/14	Female	c57	TBC11	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239498	11113.269	11/8/17	3	1	ERR2183331	ERS1986119	qiita_sid_11113:11113.269	TBC13	4/11/14	Female	c57	TBC13	adult	dam	run1	female	week_7_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239499	11113.27	11/8/17	3	2	ERR2183332	ERS1986120	qiita_sid_11113:11113.27	TBI06	6/9/13	Female	IL10	TBI06	adult	dam	run1	female	gavage_D2	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239500	11113.27	11/8/17	4	2	ERR2183333	ERS1986121	qiita_sid_11113:11113.270	TBC01	4/16/14	Female	c57	TBC01	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239502	11113.272	11/8/17	3	2	ERR2183335	ERS1986123	qiita_sid_11113:11113.272	TBC03	4/16/14	Female	c57	TBC03	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239504	11113.274	11/8/17	3	1	ERR2183337	ERS1986125	qiita_sid_11113:11113.274	TBC05	4/16/14	Female	c57	TBC05	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239506	11113.276	11/8/17	3	1	ERR2183339	ERS1986127	qiita_sid_11113:11113.276	TBC07	4/16/14	Female	c57	TBC07	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239508	11113.278	11/8/17	4	2	ERR2183341	ERS1986129	qiita_sid_11113:11113.278	TBC09	4/16/14	Female	c57	TBC09	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239510	11113.28	11/8/17	4	2	ERR2183343	ERS1986131	qiita_sid_11113:11113.280	TBC11	4/16/14	Female	c57	TBC11	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239512	11113.282	11/8/17	3	1	ERR2183345	ERS1986133	qiita_sid_11113:11113.282	TBC13	4/16/14	Female	c57	TBC13	adult	dam	run1	female	week_8_fecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239513	11113.283	11/8/17	3	2	ERR2183346	ERS1986134	qiita_sid_11113:11113.283	TBC01	4/16/14	Female	c57	TBC01	adult	dam	run1	female	week_8_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239515	11113.285	11/8/17	3	1	ERR2183348	ERS1986136	qiita_sid_11113:11113.285	TBC03	4/16/14	Female	c57	TBC03	adult	dam	run1	female	week_8_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239517	11113.287	11/8/17	2	1	ERR2183350	ERS1986138	qiita_sid_11113:11113.287	TBC05	4/16/14	Female	c57	TBC05	adult	dam	run1	female	week_8_cecal	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239518	11113.29	11/8/17	4	2	ERR2183351	ERS1986139	qiita_sid_11113:11113.29	TBI07	6/9/13	Female	IL10	TBI07	adult	dam	run1	female	gavage_D2	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239520	11113.31	11/8/17	2	1	ERR2183353	ERS1986141	qiita_sid_11113:11113.31	TBI09	6/15/13	Female	IL10	TBI09	adult	dam	run1	female	gavage_D2	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239523	11113.34	11/8/17	4	2	ERR2183356	ERS1986144	qiita_sid_11113:11113.34	TBI02	6/11/13	Female	IL10	TBI02	adult	dam	run1	female	gavage_D4	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239525	11113.36	11/8/17	4	2	ERR2183358	ERS1986146	qiita_sid_11113:11113.36	TBI04	6/11/13	Female	IL10	TBI04	adult	dam	run1	female	gavage_D4	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239527	11113.38	11/8/17	2	1	ERR2183360	ERS1986148	qiita_sid_11113:11113.38	TBI06	6/11/13	Female	IL10	TBI06	adult	dam	run1	female	gavage_D4	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239538	11113.396	11/8/17	1	1	ERR2183371	ERS1986159	qiita_sid_11113:11113.396	CM1	4/1/14	Male	c57	R17	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239539	11113.397	11/8/17	2	1	ERR2183372	ERS1986160	qiita_sid_11113:11113.397	CF1	4/1/14	Female	c57	R18	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239540	11113.399	11/8/17	2	1	ERR2183373	ERS1986161	qiita_sid_11113:11113.399	CF2	4/1/14	Female	c57	R19	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239541	11113.4	11/8/17	2	1	ERR2183374	ERS1986162	qiita_sid_11113:11113.40	TBI07	6/11/13	Female	IL10	TBI07	adult	dam	run1	female	gavage_D4	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239542	11113.4	11/8/17	2	1	ERR2183375	ERS1986163	qiita_sid_11113:11113.400	CF2	4/1/14	Female	c57	R20	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239543	11113.401	11/8/17	2	1	ERR2183376	ERS1986164	qiita_sid_11113:11113.401	CF1	4/1/14	Female	c57	R21	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239544	11113.402	11/8/17	2	1	ERR2183377	ERS1986165	qiita_sid_11113:11113.402	CF2	4/1/14	Female	c57	R22	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239545	11113.403	11/8/17	3	1	ERR2183378	ERS1986166	qiita_sid_11113:11113.403	CF1	4/1/14	Female	c57	R23	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239546	11113.404	11/8/17	2	1	ERR2183379	ERS1986167	qiita_sid_11113:11113.404	CF1	4/1/14	Female	c57	R24	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239547	11113.405	11/8/17	2	1	ERR2183380	ERS1986168	qiita_sid_11113:11113.405	CM1	4/1/14	Male	c57	R25	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239548	11113.406	11/8/17	2	1	ERR2183381	ERS1986169	qiita_sid_11113:11113.406	CF2	4/1/14	Female	c57	R26	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239549	11113.407	11/8/17	2	1	ERR2183382	ERS1986170	qiita_sid_11113:11113.407	CM1	4/1/14	Male	c57	R27	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239550	11113.408	11/8/17	2	1	ERR2183383	ERS1986171	qiita_sid_11113:11113.408	CM1	4/1/14	Male	c57	R28	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239551	11113.409	11/8/17	2	1	ERR2183384	ERS1986172	qiita_sid_11113:11113.409	CM1	4/1/14	Male	c57	R29	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239553	11113.41	11/8/17	2	1	ERR2183386	ERS1986174	qiita_sid_11113:11113.410	CM2	4/1/14	Male	c57	R30	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239554	11113.411	11/8/17	2	1	ERR2183387	ERS1986175	qiita_sid_11113:11113.411	CM2	4/1/14	Male	c57	R31	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239555	11113.412	11/8/17	3	1	ERR2183388	ERS1986176	qiita_sid_11113:11113.412	CM2	4/1/14	Male	c57	R32	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239556	11113.413	11/8/17	3	1	ERR2183389	ERS1986177	qiita_sid_11113:11113.413	CM3	4/1/14	Male	c57	R33	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239557	11113.414	11/8/17	3	1	ERR2183390	ERS1986178	qiita_sid_11113:11113.414	CF3	4/1/14	Female	c57	R34	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239558	11113.415	11/8/17	3	1	ERR2183391	ERS1986179	qiita_sid_11113:11113.415	CM3	4/1/14	Male	c57	R35	juvenile	pup	run1	male	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239559	11113.416	11/8/17	2	1	ERR2183392	ERS1986180	qiita_sid_11113:11113.416	CF3	4/1/14	Female	c57	R36	juvenile	pup	run1	female	week_6	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239563	11113.42	11/8/17	3	1	ERR2183396	ERS1986184	qiita_sid_11113:11113.42	TBI09	6/17/13	Female	IL10	TBI09	adult	dam	run1	female	gavage_D4	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239577	11113.432	11/8/17	4	2	ERR2183410	ERS1986198	qiita_sid_11113:11113.432	CM1	6/2/14	Male	c57	R17	juvenile	pup	run1	male	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
10/28/17	ERX2239578	11113.433	11/8/17	3	2	ERR2183411	ERS1986199	qiita_sid_11113:11113.433	CF1	6/2/14	Female	c57	R18	juvenile	pup	run1	female	week_15	control	OTHER	PRJEB23242	UNIVERSITY OF CALIFORNIA SAN DIEGO MICROBIOME INIT	public	sra	ncbi	11/1/17	0	Illumina MiSeq	SINGLE	PCR	METAGENOMIC	mouse gut metagenome	ILLUMINA	11/3/17	ERP104982	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated
