AvgSpotLen	BioSample	Experiment	Library_Name	MBases	MBytes	Organism	ReleaseDate	Run	SRA_Sample	Sample_Name	biome	chem_administration	collection_date	exp_day	feature	genotype	host	lat_lon	material	mouse_id	organism	samp_mat_process	samp_store_temp	sex	title	Assay_Type	BioProject	BioSampleModel	Center_Name	Consent	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	LoadDate	Platform	SRA_Study	diet	geo_loc_name	isol_growth_condt	seq_methods	strain
501	SAMN03406822	SRX956248	WTmice-m6570-d21_S74_L001_R1_001.fastq.NoAbs_m6570_d21	4	3	mouse gut metagenome	2015-03-13	SRR1914873	SRS873846	NoAbs_m6570_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407058	SRX956255	WTmice-m6570-d47_S78_L001_R1_001.fastq.NoAbs_m6570_d47	7	4	mouse gut metagenome	2015-03-13	SRR1914884	SRS873854	NoAbs_m6570_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407070	SRX956270	WTmice-m6572-d18_S82_L001_R1_001.fastq.NoAbs_m6572_d18	0	0	mouse gut metagenome	2015-03-13	SRR1914899	SRS873855	NoAbs_m6572_d18	mouse gut	NoAbx	2013	18	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 18 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406993	SRX956271	WTmice-m6572-d21_S83_L001_R1_001.fastq.NoAbs_m6572_d21	3	2	mouse gut metagenome	2015-03-13	SRR1914900	SRS873856	NoAbs_m6572_d21	mouse gut	NoAbx	2013	21	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 21 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407067	SRX956269	WTmice-m6572-d0_S80_L001_R1_001.fastq.NoAbs_m6572_d0	4	3	mouse gut metagenome	2015-03-13	SRR1914898	SRS873857	NoAbs_m6572_d0	mouse gut	NoAbx	2013	0	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 0 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407071	SRX956268	WTmice-m6570-d73_S79_L001_R1_001.fastq.NoAbs_m6570_d73	3	2	mouse gut metagenome	2015-03-13	SRR1914897	SRS873858	NoAbs_m6570_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406805	SRX956274	WTmice-m6572-d3_S81_L001_R1_001.fastq.NoAbs_m6572_d3	3	2	mouse gut metagenome	2015-03-13	SRR1914903	SRS873859	NoAbs_m6572_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406788	SRX956273	WTmice-m6572-d39_S85_L001_R1_001.fastq.NoAbs_m6572_d39	5	3	mouse gut metagenome	2015-03-13	SRR1914902	SRS873860	NoAbs_m6572_d39	mouse gut	NoAbx	2013	39	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 39 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406860	SRX956272	WTmice-m6572-d25_S84_L001_R1_001.fastq.NoAbs_m6572_d25	3	2	mouse gut metagenome	2015-03-13	SRR1914901	SRS873861	NoAbs_m6572_d25	mouse gut	NoAbx	2013	25	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 25 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406898	SRX956277	WTmice-m6572-d68_S88_L001_R1_001.fastq.NoAbs_m6572_d68	3	2	mouse gut metagenome	2015-03-13	SRR1914906	SRS873862	NoAbs_m6572_d68	mouse gut	NoAbx	2013	68	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 68 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407079	SRX956278	WTmice-m6572-d70_S89_L001_R1_001.fastq.NoAbs_m6572_d70	6	3	mouse gut metagenome	2015-03-13	SRR1914907	SRS873866	NoAbs_m6572_d70	mouse gut	NoAbx	2013	70	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 70 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407047	SRX956275	WTmice-m6572-d45_S86_L001_R1_001.fastq.NoAbs_m6572_d45	6	4	mouse gut metagenome	2015-03-13	SRR1914904	SRS873867	NoAbs_m6572_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03406763	SRX956252	WTmice-m6570-d45_S77_L001_R1_001.fastq.NoAbs_m6570_d45	6	3	mouse gut metagenome	2015-03-13	SRR1914877	SRS873868	NoAbs_m6570_d45	mouse gut	NoAbx	2013	45	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 45 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407063	SRX956251	WTmice-m6570-d3_S72_L001_R1_001.fastq.NoAbs_m6570_d3	4	2	mouse gut metagenome	2015-03-13	SRR1914876	SRS873869	NoAbs_m6570_d3	mouse gut	NoAbx	2013	3	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6570	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6570 that received no antibiotics on day 3 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407147	SRX956242	WTmice-m6569-d70_S69_L001_R1_001.fastq.NoAbs_m6569_d70	4	2	mouse gut metagenome	2015-03-13	SRR1914861	SRS873989	NoAbs_m6569_d70	mouse gut	NoAbx	2013	70	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 70 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407104	SRX956245	WTmice-m6569-d73_S70_L001_R1_001.fastq.NoAbs_m6569_d73	3	2	mouse gut metagenome	2015-03-13	SRR1914870	SRS873998	NoAbs_m6569_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6569	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6569 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407177	SRX956279	WTmice-m6572-d73_S90_L001_R1_001.fastq.NoAbs_m6572_d73	2	1	mouse gut metagenome	2015-03-13	SRR1914908	SRS874034	NoAbs_m6572_d73	mouse gut	NoAbx	2013	73	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 73 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
501	SAMN03407209	SRX956276	WTmice-m6572-d47_S87_L001_R1_001.fastq.NoAbs_m6572_d47	6	3	mouse gut metagenome	2015-03-13	SRR1914905	SRS874035	NoAbs_m6572_d47	mouse gut	NoAbx	2013	47	feces	C57BL/6	Mus musculus	42.2820973 N 83.7338904 W	feces	NoAbs_m6572	mouse gut metagenome	http://www.mobio.com/images/custom/file/protocol/12955.pdf	-80 C	male	Animal NoAbs_m6572 that received no antibiotics on day 47 of the model	AMPLICON	PRJNA278126	MIMARKS.specimen	UNIVERSITY OF MICHIGAN	public	0	454 GS	PAIRED	PCR	METAGENOMIC	2015-03-13	LS454	SRP056144	LabDiet 5001	USA: Michigan: Ann Arbor	missing	http://www.mothur.org/w/images/0/0c/Wet-lab_MiSeq_SOP.pdf	missing
